,value_date,vol_id,strike,call_put_id,settle_vol,Product,Month,tau
61,2017-01-31,C  Z7.Z7,480,P,0.237392981,C,Z7,0.8904109589041096
62,2017-01-31,C  Z7.Z7,490,C,0.247247645,C,Z7,0.8904109589041096
63,2017-01-31,C  Z7.Z7,490,P,0.238680958,C,Z7,0.8904109589041096
64,2017-01-31,C  Z7.Z7,500,C,0.25182577100000003,C,Z7,0.8904109589041096
65,2017-01-31,C  Z7.Z7,500,P,0.242636178,C,Z7,0.8904109589041096
66,2017-01-31,C  Z7.Z7,510,C,0.255068872,C,Z7,0.8904109589041096
67,2017-01-31,C  Z7.Z7,510,P,0.245127323,C,Z7,0.8904109589041096
68,2017-01-31,C  Z7.Z7,520,C,0.260350776,C,Z7,0.8904109589041096
69,2017-01-31,C  Z7.Z7,520,P,0.247881037,C,Z7,0.8904109589041096
70,2017-01-31,C  Z7.Z7,530,C,0.264640627,C,Z7,0.8904109589041096
71,2017-01-31,C  Z7.Z7,530,P,0.251219364,C,Z7,0.8904109589041096
72,2017-01-31,C  Z7.Z7,540,C,0.267896588,C,Z7,0.8904109589041096
73,2017-01-31,C  Z7.Z7,540,P,0.253336664,C,Z7,0.8904109589041096
74,2017-01-31,C  Z7.Z7,550,C,0.270046045,C,Z7,0.8904109589041096
75,2017-01-31,C  Z7.Z7,550,P,0.251608351,C,Z7,0.8904109589041096
76,2017-01-31,C  Z7.Z7,560,C,0.273299954,C,Z7,0.8904109589041096
77,2017-01-31,C  Z7.Z7,560,P,0.25321225,C,Z7,0.8904109589041096
78,2017-01-31,C  Z7.Z7,570,C,0.278077272,C,Z7,0.8904109589041096
79,2017-01-31,C  Z7.Z7,570,P,0.256532831,C,Z7,0.8904109589041096
80,2017-01-31,C  Z7.Z7,580,C,0.28220813899999997,C,Z7,0.8904109589041096
81,2017-01-31,C  Z7.Z7,580,P,0.258967257,C,Z7,0.8904109589041096
82,2017-01-31,C  Z7.Z7,590,C,0.28566681,C,Z7,0.8904109589041096
83,2017-01-31,C  Z7.Z7,590,P,0.260408503,C,Z7,0.8904109589041096
84,2017-01-31,C  Z7.Z7,600,C,0.288414095,C,Z7,0.8904109589041096
85,2017-01-31,C  Z7.Z7,600,P,0.260693396,C,Z7,0.8904109589041096
86,2017-01-31,C  Z7.Z7,610,C,0.290394043,C,Z7,0.8904109589041096
87,2017-01-31,C  Z7.Z7,610,P,0.25465795199999997,C,Z7,0.8904109589041096
88,2017-01-31,C  Z7.Z7,620,C,0.295002276,C,Z7,0.8904109589041096
89,2017-01-31,C  Z7.Z7,620,P,0.25656982,C,Z7,0.8904109589041096
90,2017-01-31,C  Z7.Z7,630,C,0.299196454,C,Z7,0.8904109589041096
91,2017-01-31,C  Z7.Z7,630,P,0.25759318,C,Z7,0.8904109589041096
92,2017-01-31,C  Z7.Z7,640,C,0.30296555,C,Z7,0.8904109589041096
93,2017-01-31,C  Z7.Z7,640,P,0.257543774,C,Z7,0.8904109589041096
94,2017-01-31,C  Z7.Z7,700,C,0.32096468699999997,C,Z7,0.8904109589041096
95,2017-01-31,C  Z7.Z7,700,P,0.24400144399999998,C,Z7,0.8904109589041096
96,2017-01-31,C  Z7.Z7,800,C,0.34888730700000004,C,Z7,0.8904109589041096
97,2017-01-31,C  Z7.Z7,800,P,0.291115283,C,Z7,0.8904109589041096
98,2017-02-01,C  Z7.Z7,180,C,0.339284532,C,Z7,0.8876712328767123
99,2017-02-01,C  Z7.Z7,180,P,0.339284532,C,Z7,0.8876712328767123
100,2017-02-01,C  Z7.Z7,190,C,0.317516207,C,Z7,0.8876712328767123
101,2017-02-01,C  Z7.Z7,190,P,0.317516207,C,Z7,0.8876712328767123
102,2017-02-01,C  Z7.Z7,200,C,0.29684477,C,Z7,0.8876712328767123
103,2017-02-01,C  Z7.Z7,200,P,0.29684477,C,Z7,0.8876712328767123
104,2017-02-01,C  Z7.Z7,210,C,0.277154558,C,Z7,0.8876712328767123
105,2017-02-01,C  Z7.Z7,210,P,0.277154558,C,Z7,0.8876712328767123
106,2017-02-01,C  Z7.Z7,220,C,0.258345899,C,Z7,0.8876712328767123
107,2017-02-01,C  Z7.Z7,220,P,0.258345899,C,Z7,0.8876712328767123
108,2017-02-01,C  Z7.Z7,230,C,0.240331916,C,Z7,0.8876712328767123
109,2017-02-01,C  Z7.Z7,230,P,0.240331916,C,Z7,0.8876712328767123
110,2017-02-01,C  Z7.Z7,240,C,0.223036436,C,Z7,0.8876712328767123
111,2017-02-01,C  Z7.Z7,240,P,0.223036436,C,Z7,0.8876712328767123
112,2017-02-01,C  Z7.Z7,250,C,0.206392419,C,Z7,0.8876712328767123
113,2017-02-01,C  Z7.Z7,250,P,0.22482429,C,Z7,0.8876712328767123
114,2017-02-01,C  Z7.Z7,260,C,0.190337864,C,Z7,0.8876712328767123
115,2017-02-01,C  Z7.Z7,260,P,0.207558322,C,Z7,0.8876712328767123
116,2017-02-01,C  Z7.Z7,270,C,0.174819718,C,Z7,0.8876712328767123
117,2017-02-01,C  Z7.Z7,270,P,0.20205631699999999,C,Z7,0.8876712328767123
118,2017-02-01,C  Z7.Z7,280,C,0.1597873,C,Z7,0.8876712328767123
119,2017-02-01,C  Z7.Z7,280,P,0.20056675899999998,C,Z7,0.8876712328767123
120,2017-02-01,C  Z7.Z7,290,C,0.17636907899999998,C,Z7,0.8876712328767123
121,2017-02-01,C  Z7.Z7,290,P,0.194148805,C,Z7,0.8876712328767123
122,2017-02-01,C  Z7.Z7,300,C,0.18074212,C,Z7,0.8876712328767123
123,2017-02-01,C  Z7.Z7,300,P,0.19627134699999998,C,Z7,0.8876712328767123
124,2017-02-01,C  Z7.Z7,310,C,0.186450888,C,Z7,0.8876712328767123
125,2017-02-01,C  Z7.Z7,310,P,0.19738284,C,Z7,0.8876712328767123
126,2017-02-01,C  Z7.Z7,320,C,0.190765264,C,Z7,0.8876712328767123
127,2017-02-01,C  Z7.Z7,320,P,0.19900242699999998,C,Z7,0.8876712328767123
128,2017-02-01,C  Z7.Z7,330,C,0.19339478,C,Z7,0.8876712328767123
129,2017-02-01,C  Z7.Z7,330,P,0.19998339399999998,C,Z7,0.8876712328767123
130,2017-02-01,C  Z7.Z7,340,C,0.19723649699999998,C,Z7,0.8876712328767123
131,2017-02-01,C  Z7.Z7,340,P,0.201345019,C,Z7,0.8876712328767123
132,2017-02-01,C  Z7.Z7,350,C,0.200101847,C,Z7,0.8876712328767123
133,2017-02-01,C  Z7.Z7,350,P,0.203654869,C,Z7,0.8876712328767123
134,2017-02-01,C  Z7.Z7,360,C,0.204211776,C,Z7,0.8876712328767123
135,2017-02-01,C  Z7.Z7,360,P,0.20632889399999998,C,Z7,0.8876712328767123
136,2017-02-01,C  Z7.Z7,370,C,0.20820185600000002,C,Z7,0.8876712328767123
137,2017-02-01,C  Z7.Z7,370,P,0.209177334,C,Z7,0.8876712328767123
138,2017-02-01,C  Z7.Z7,380,C,0.21129206600000003,C,Z7,0.8876712328767123
139,2017-02-01,C  Z7.Z7,380,P,0.21221478600000002,C,Z7,0.8876712328767123
140,2017-02-01,C  Z7.Z7,390,C,0.21557220000000002,C,Z7,0.8876712328767123
141,2017-02-01,C  Z7.Z7,390,P,0.21557220000000002,C,Z7,0.8876712328767123
142,2017-02-01,C  Z7.Z7,400,C,0.218588161,C,Z7,0.8876712328767123
143,2017-02-01,C  Z7.Z7,400,P,0.218588161,C,Z7,0.8876712328767123
144,2017-02-01,C  Z7.Z7,410,C,0.221558956,C,Z7,0.8876712328767123
145,2017-02-01,C  Z7.Z7,410,P,0.220678619,C,Z7,0.8876712328767123
146,2017-02-01,C  Z7.Z7,420,C,0.223901875,C,Z7,0.8876712328767123
147,2017-02-01,C  Z7.Z7,420,P,0.22300802,C,Z7,0.8876712328767123
148,2017-02-01,C  Z7.Z7,430,C,0.22681589300000002,C,Z7,0.8876712328767123
149,2017-02-01,C  Z7.Z7,430,P,0.224978856,C,Z7,0.8876712328767123
150,2017-02-01,C  Z7.Z7,440,C,0.22973431100000002,C,Z7,0.8876712328767123
151,2017-02-01,C  Z7.Z7,440,P,0.227827815,C,Z7,0.8876712328767123
152,2017-02-01,C  Z7.Z7,450,C,0.232999352,C,Z7,0.8876712328767123
153,2017-02-01,C  Z7.Z7,450,P,0.230005447,C,Z7,0.8876712328767123
154,2017-02-01,C  Z7.Z7,460,C,0.235956072,C,Z7,0.8876712328767123
155,2017-02-01,C  Z7.Z7,460,P,0.232798005,C,Z7,0.8876712328767123
156,2017-02-01,C  Z7.Z7,470,C,0.239985378,C,Z7,0.8876712328767123
157,2017-02-01,C  Z7.Z7,470,P,0.235528617,C,Z7,0.8876712328767123
158,2017-02-01,C  Z7.Z7,480,C,0.24324980000000002,C,Z7,0.8876712328767123
159,2017-02-01,C  Z7.Z7,480,P,0.238505332,C,Z7,0.8876712328767123
160,2017-02-01,C  Z7.Z7,490,C,0.24714655800000002,C,Z7,0.8876712328767123
161,2017-02-01,C  Z7.Z7,490,P,0.240810345,C,Z7,0.8876712328767123
162,2017-02-01,C  Z7.Z7,500,C,0.250743365,C,Z7,0.8876712328767123
163,2017-02-01,C  Z7.Z7,500,P,0.242579207,C,Z7,0.8876712328767123
164,2017-02-01,C  Z7.Z7,510,C,0.254230523,C,Z7,0.8876712328767123
165,2017-02-01,C  Z7.Z7,510,P,0.24546330600000002,C,Z7,0.8876712328767123
166,2017-02-01,C  Z7.Z7,520,C,0.257819812,C,Z7,0.8876712328767123
167,2017-02-01,C  Z7.Z7,520,P,0.24839436,C,Z7,0.8876712328767123
168,2017-02-01,C  Z7.Z7,530,C,0.261749813,C,Z7,0.8876712328767123
